     F(Hz)         |Z0|(ohms)    PHASE(Z0)(Deg)      |Z+|(ohms)    PHASE(Z+)(Deg)      |Z-|(ohms)    PHASE(Z-)(Deg)
     48.000000000000        0.21023793485845         81.430150440146        0.87066502484346         86.265094400997        0.87066502484346         86.265094400997    
     49.000000000000        0.21452834698609         81.584866229020        0.88877561397176         86.340240982406        0.88877561397176         86.340240982406    
     50.000000000000        0.21882038641549         81.733162647643        0.90689060259425         86.412376131626        0.90689060259425         86.412376131626    
     51.000000000000        0.22311395275329         81.875407900434        0.92500996313179         86.481675853158        0.92500996313179         86.481675853158    
     52.000000000000        0.22740895319724         82.011943103758        0.94313367586106         86.548303125507        0.94313367586106         86.548303125507    
     53.000000000000        0.23170530144930         82.143083852846        0.96126172542772         86.612408057596        0.96126172542772         86.612408057596    
     54.000000000000        0.23600291770973         82.269123852108        0.97939410454647         86.674130624070        0.97939410454647         86.674130624070    
     55.000000000000        0.24030172749748         82.390335409249        0.99753080899419         86.733600030601        0.99753080899419         86.733600030601    
     56.000000000000        0.24460166149787         82.506972026436         1.0156718395127         86.790936373202         1.0156718395127         86.790936373202    
     57.000000000000        0.24890265516113         82.619270067030         1.0338172016207         86.846251603625         1.0338172016207         86.846251603625    
     58.000000000000        0.25320464810558         82.727449767070         1.0519669039604         86.899649735711         1.0519669039604         86.899649735711    
     59.000000000000        0.25750758386187         82.831716785680         1.0701209586775         86.951227780808         1.0701209586775         86.951227780808    
     60.000000000000        0.26181140972355         82.932263684377         1.0882793820100         87.001076607970         1.0882793820100         87.001076607970    
     61.000000000000        0.26611607614468         83.029270360891         1.1064421922117         87.049280853793         1.1064421922117         87.049280853793    
     62.000000000000        0.27042153671738         83.122905544811         1.1246094107786         87.095919796800         1.1246094107786         87.095919796800    
     63.000000000000        0.27472774782382         83.213327416101         1.1427810615485         87.141067763442         1.1427810615485         87.141067763442    
     64.000000000000        0.27903466846087         83.300684493279         1.1609571707610         87.184794414438         1.1609571707610         87.184794414438    
     65.000000000000        0.28334225989417         83.385116128700         1.1791377661377         87.227164933085         1.1791377661377         87.227164933085    
     66.000000000000        0.28765048601757         83.466753971397         1.1973228792019         87.268241176509         1.1973228792019         87.268241176509    
     67.000000000000        0.29195931235289         83.545721335144         1.2155125413469         87.308080648203         1.2155125413469         87.308080648203    
     68.000000000000        0.29626870648986         83.622134625673         1.2337067863740         87.346737713374         1.2337067863740         87.346737713374    
     69.000000000000        0.30057863778903         83.696103617980         1.2519056496955         87.384263634662         1.2519056496955         87.384263634662    
     70.000000000000        0.30488907758065         83.767732295664         1.2701091693174         87.420707099011         1.2701091693174         87.420707099011    
     71.000000000000        0.30919999813984         83.837118157943         1.2883173823343         87.456113246034         1.2883173823343         87.456113246034    
     72.000000000000        0.31351137360895         83.904353895191         1.3065303288967         87.490525424627         1.3065303288967         87.490525424627    
     73.000000000000        0.31782317950369         83.969527219154         1.3247480502611         87.523984474715         1.3247480502611         87.523984474715    
     74.000000000000        0.32213539213671         84.032720693832         1.3429705873861         87.556528574143         1.3429705873861         87.556528574143    
     75.000000000000        0.32644798968499         84.094013266653         1.3611979845387         87.588194658877         1.3611979845387         87.588194658877    
     76.000000000000        0.33076095058506         84.153478940722         1.3794302843243         87.619016807796         1.3794302843243         87.619016807796    
     77.000000000000        0.33507425523671         84.211188871915         1.3976675331760         87.649028325200         1.3976675331760         87.649028325200    
     78.000000000000        0.33938788424218         84.267209847764         1.4159097760206         87.678259979613         1.4159097760206         87.678259979613    
     79.000000000000        0.34370181952102         84.321605756728         1.4341570599881         87.706741487317         1.4341570599881         87.706741487317    
     80.000000000000        0.34801604380202         84.374437254641         1.4524094326781         87.734500920412         1.4524094326781         87.734500920412    
     81.000000000000        0.35233054039558         84.425761909033         1.4706669420732         87.761565004735         1.4706669420732         87.761565004735    
     82.000000000000        0.35664529334536         84.475634429559         1.4889296365153         87.787958811019         1.4889296365153         87.787958811019    
     83.000000000000        0.36096028782613         84.524107343656         1.5071975663501         87.813706832685         1.5071975663501         87.813706832685    
     84.000000000000        0.36527550927962         84.571230349747         1.5254707814427         87.838831995600         1.5254707814427         87.838831995600    
     85.000000000000        0.36959094393770         84.617050985940         1.5437493326702         87.863356303536         1.5437493326702         87.863356303536    
     86.000000000000        0.37390657825299         84.661614298808         1.5620332704647         87.887300270883         1.5620332704647         87.887300270883    
     87.000000000000        0.37822240023854         84.704964044525         1.5803226482984         87.910684474837         1.5803226482984         87.910684474837    
     88.000000000000        0.38253839716848         84.747141102904         1.5986175171528         87.933527521188         1.5986175171528         87.933527521188    
     89.000000000000        0.38685455773162         84.788185175082         1.6169179305546         87.955847819374         1.6169179305546         87.955847819374    
     90.000000000000        0.39117087062243         84.828133909322         1.6352239414930         87.977662653825         1.6352239414930         87.977662653825    
     91.000000000000        0.39548732548456         84.867023627138         1.6535356043636         87.998988886332         1.6535356043636         87.998988886332    
     92.000000000000        0.39980391155379         84.904888552309         1.6718529722969         88.019842080814         1.6718529722969         88.019842080814    
     93.000000000000        0.40412061954997         84.941762173469         1.6901761011353         88.040237950503         1.6901761011353         88.040237950503    
     94.000000000000        0.40843743865009         84.977675311143         1.7085050430276         88.060189987771         1.7085050430276         88.060189987771    
     95.000000000000        0.41275436141524         85.012659424994         1.7268398567047         88.079713482043         1.7268398567047         88.079713482043    
     96.000000000000        0.41707137841668         85.046743205179         1.7451805964375         88.098821278158         1.7451805964375         88.098821278158    
     97.000000000000        0.42138848066816         85.079954272661         1.7635273172519         88.117525860780         1.7635273172519         88.117525860780    
     98.000000000000        0.42570566078093         85.112319861184         1.7818800767826         88.135840012585         1.7818800767826         88.135840012585    
     99.000000000000        0.43002291068370         85.143865591928         1.8002389313193         88.153775481602         1.8002389313193         88.153775481602    
     100.00000000000        0.43434022247778         85.174615954718         1.8186039370522         88.171343275133         1.8186039370522         88.171343275133    
     101.00000000000        0.43865758954242         85.204595097303         1.8369751524716         88.188554839212         1.8369751524716         88.188554839212    
     102.00000000000        0.44297500421802         85.233825476099         1.8553526339052         88.205420188406         1.8553526339052         88.205420188406    
     103.00000000000        0.44729246051585         85.262329440532         1.8737364403523         88.221949762396         1.8737364403523         88.221949762396    
     104.00000000000        0.45160995089448         85.290127597412         1.8921266282358         88.238152730725         1.8921266282358         88.238152730725    
     105.00000000000        0.45592746961984         85.317240552332         1.9105232567769         88.254038724946         1.9105232567769         88.254038724946    
     106.00000000000        0.46024501076356         85.343687949272         1.9289263847161         88.269616775726         1.9289263847161         88.269616775726    
     107.00000000000        0.46456256762778         85.369488215475         1.9473360695347         88.284895030856         1.9473360695347         88.284895030856    
     108.00000000000        0.46888013545080         85.394659966842         1.9657523717564         88.299882418600         1.9657523717564         88.299882418600    
     109.00000000000        0.47319770902583         85.419220787498         1.9841753508269         88.314586914735         1.9841753508269         88.314586914735    
     110.00000000000        0.47751528111442         85.443186670139         2.0026050635393         88.329015405854         2.0026050635393         88.329015405854    
     111.00000000000        0.48183284817708         85.466574596037         2.0210415717727         88.343176025876         2.0210415717727         88.343176025876    
     112.00000000000        0.48615040586495         85.489400502439         2.0394849361948         88.357076258578         2.0394849361948         88.357076258578    
     113.00000000000        0.49046794688426         85.511678441309         2.0579352134494         88.370721815445         2.0579352134494         88.370721815445    
     114.00000000000        0.49478546917511         85.533424155590         2.0763924673915         88.384120676630         2.0763924673915         88.384120676630    
     115.00000000000        0.49910296684359         85.554651128896         2.0948567565226         88.397278534304         2.0948567565226         88.397278534304    
     116.00000000000        0.50342043594499         85.575373162863         2.1133281420258         88.410201819382         2.1133281420258         88.410201819382    
     117.00000000000        0.50773787219724         85.595603378090         2.1318066845867         88.422896456611         2.1318066845867         88.422896456611    
     118.00000000000        0.51205527133253         85.615354463738         2.1502924451802         88.435368380718         2.1502924451802         88.435368380718    
     119.00000000000        0.51637262962555         85.634638772565         2.1687854850616         88.447623093657         2.1687854850616         88.447623093657    
     120.00000000000        0.52068994310298         85.653468134217         2.1872858654464         88.459665946255         2.1872858654464         88.459665946255    
     121.00000000000        0.52500720814229         85.671854110619         2.2057936480721         88.471502382901         2.2057936480721         88.471502382901    
     122.00000000000        0.52932442006534         85.689807396294         2.2243088931824         88.483136762385         2.2243088931824         88.483136762385    
     123.00000000000        0.53364157810466         85.707339808643         2.2428316661012         88.494575491131         2.2428316661012         88.494575491131    
     124.00000000000        0.53795867499706         85.724460339810         2.2613620241548         88.505821450464         2.2613620241548         88.505821450464    
     125.00000000000        0.54227571129016         85.741180451267         2.2799000339842         88.516880882670         2.2799000339842         88.516880882670    
     126.00000000000        0.54659268171190         85.757509169859         2.2984457554657         88.527757335706         2.2984457554657         88.527757335706    
     127.00000000000        0.55090958311515         85.773455963847         2.3169992511033         88.538455126366         2.3169992511033         88.538455126366    
     128.00000000000        0.55522641383577         85.789030433939         2.3355605848944         88.548978892060         2.3355605848944         88.548978892060    
     129.00000000000        0.55954316887337         85.804240810414         2.3541298174958         88.559331948208         2.3541298174958         88.559331948208    
     130.00000000000        0.56385984753154         85.819096401628         2.3727070141166         88.569519030979         2.3727070141166         88.569519030979    
     131.00000000000        0.56817644663099         85.833605408380         2.3912922372731         88.579543680628         2.3912922372731         88.579543680628    
     132.00000000000        0.57249296215193         85.847775527159         2.4098855489115         88.589409159953         2.4098855489115         88.589409159953    
     133.00000000000        0.57680939274559         85.861614974420         2.4284870134747         88.599119302887         2.4284870134747         88.599119302887    
     134.00000000000        0.58112573687674         85.875131713637         2.4470966956652         88.608678145277         2.4470966956652         88.608678145277    
     135.00000000000        0.58544198962428         85.888332383295         2.4657146565712         88.618088051882         2.4657146565712         88.618088051882    
     136.00000000000        0.58975815096702         85.901224881297         2.4843409623587         88.627353154537         2.4843409623587         88.627353154537    
     137.00000000000        0.59407421670578         85.913815596193         2.5029756749526         88.636475751782         2.5029756749526         88.636475751782    
     138.00000000000        0.59839018630431         85.926111844963         2.5216188602778         88.645459775921         2.5216188602778         88.645459775921    
     139.00000000000        0.60270605677351         85.938119917890         2.5402705815191         88.654307598661         2.5402705815191         88.654307598661    
     140.00000000000        0.60702182721236         85.949846596894         2.5589309043968         88.663022806204         2.5589309043968         88.663022806204    
     141.00000000000        0.61133749333950         85.961297440517         2.5775998911146         88.671607222959         2.5775998911146         88.671607222959    
     142.00000000000        0.61565305525855         85.972479095023         2.5962776083930         88.680064420534         2.5962776083930         88.680064420534    
     143.00000000000        0.61996851044451         85.983397232094         2.6149641202734         88.688396720028         2.6149641202734         88.688396720028    
     144.00000000000        0.62428385811190         85.994057861220         2.6336594926926         88.696607079093         2.6336594926926         88.696607079093    
     145.00000000000        0.62859909505791         86.004466184427         2.6523637895316         88.704697647960         2.6523637895316         88.704697647960    
     146.00000000000        0.63291421976124         86.014627634703         2.6710770760038         88.712670759234         2.6710770760038         88.712670759234    
     147.00000000000        0.63722923120459         86.024547671576         2.6897994181578         88.720529115059         2.6897994181579         88.720529115059    
     148.00000000000        0.64154412839049         86.034231536054         2.7085308818221         88.728275097972         2.7085308818221         88.728275097972    
     149.00000000000        0.64585890743270         86.043683654023         2.7272715307209         88.735910259477         2.7272715307209         88.735910259477    
     150.00000000000        0.65017357041723         86.052909777221         2.7460214336737         88.743438021500         2.7460214336737         88.743438021500    
     151.00000000000        0.65448811265806         86.061913815151         2.7647806537352         88.750859303637         2.7647806537352         88.750859303637    
     152.00000000000        0.65880253589056         86.070701121196         2.7835492595241         88.758177195059         2.7835492595241         88.758177195059    
     153.00000000000        0.66311683680164         86.079275727886         2.8023273155963         88.765393159678         2.8023273155963         88.765393159678    
     154.00000000000        0.66743101271153         86.087641692555         2.8211148872225         88.772508743443         2.8211148872225         88.772508743443    
     155.00000000000        0.67174506519451         86.095803912716         2.8399120430149         88.779526651534         2.8399120430149         88.779526651534    
     156.00000000000        0.67605899255714         86.103766415925         2.8587188490735         88.786448556442         2.8587188490735         88.786448556442    
     157.00000000000        0.68037279386169         86.111533295744         2.8775353723318         88.793276382589         2.8775353723318         88.793276382589    
     158.00000000000        0.68468646540544         86.119107972934         2.8963616778329         88.800011307790         2.8963616778329         88.800011307790    
     159.00000000000        0.68900001058618         86.126495177010         2.9151978355305         88.806655949901         2.9151978355305         88.806655949901    
     160.00000000000        0.69331342678795         86.133698366193         2.9340439116021         88.813211823198         2.9340439116021         88.813211823198    
     161.00000000000        0.69762671102388         86.140720769858         2.9528999717724         88.819679952583         2.9528999717724         88.819679952583    
     162.00000000000        0.70193986477526         86.147566440783         2.9717660851222         88.826062514125         2.9717660851222         88.826062514125    
     163.00000000000        0.70625288577095         86.154238574316         2.9906423181561         88.832360659754         2.9906423181561         88.832360659754    
     164.00000000000        0.71056577200202         86.160740391705         3.0095287379917         88.838575847798         3.0095287379917         88.838575847798    
     165.00000000000        0.71487852745122         86.167076083748         3.0284254153746         88.844710433919         3.0284254153746         88.844710433919    
     166.00000000000        0.71919114945303         86.173248571321         3.0473324173416         88.850765745911         3.0473324173416         88.850765745911    
     167.00000000000        0.72350363213920         86.179259995078         3.0662498081966         88.856741659278         3.0662498081966         88.856741659278    
     168.00000000000        0.72781598259845         86.185114898626         3.0851776613438         88.862641394146         3.0851776613438         88.862641394146    
     169.00000000000        0.73212819523167         86.190815423412         3.1041160420827         88.868465344876         3.1041160420827         88.868465344876    
     170.00000000000        0.73644027043590         86.196364676676         3.1230650195239         88.874214958114         3.1230650195239         88.874214958114    
     171.00000000000        0.74075221011899         86.201765961523         3.1420246637724         88.879891981029         3.1420246637724         88.879891981029    
     172.00000000000        0.74506401010905         86.207021474196         3.1609950414441         88.885496998496         3.1609950414441         88.885496998496    
     173.00000000000        0.74937567348093         86.212134550325         3.1799762236233         88.891031868571         3.1799762236233         88.891031868571    
     174.00000000000        0.75368719783665         86.217107576872         3.1989682782887         88.896497534990         3.1989682782887         88.896497534990    
     175.00000000000        0.75799858451401         86.221943430260         3.2179712755573         88.901895336677         3.2179712755573         88.901895336677    
     176.00000000000        0.76230983185538         86.226644501257         3.2369852842078         88.907226346568         3.2369852842078         88.907226346568    
     177.00000000000        0.76662093919388         86.231213203869         3.2560103733832         88.912491415920         3.2560103733832         88.912491415920    
     178.00000000000        0.77093190454800         86.235651745829         3.2750466118288         88.917691407296         3.2750466118288         88.917691407296    
     179.00000000000        0.77524273040610         86.239962966337         3.2940940709596         88.922827884095         3.2940940709596         88.922827884095    
     180.00000000000        0.77955341683971         86.244149263943         3.3131528208888         88.927901974129         3.3131528208888         88.927901974129    
     181.00000000000        0.78386396473066         86.248213107632         3.3322229324092         88.932914961007         3.3322229324092         88.932914961007    
     182.00000000000        0.78817437097262         86.252156271799         3.3513044740146         88.937867230257         3.3513044740146         88.937867230257    
     183.00000000000        0.79248463852250         86.255981408568         3.3703975177401         88.942760232562         3.3703975177401         88.942760232562    
     184.00000000000        0.79679476344836         86.259690132618         3.3895021322184         88.947594417111         3.3895021322184         88.947594417111    
     185.00000000000        0.80110474827684         86.263284913956         3.4086183894564         88.952371082286         3.4086183894564         88.952371082286    
     186.00000000000        0.80541459450769         86.266768005322         3.4277463609348         88.957091271016         3.4277463609348         88.957091271016    
     187.00000000000        0.80972429923517         86.270141028228         3.4468861162987         88.961755517400         3.4468861162987         88.961755517400    
     188.00000000000        0.81403386071192         86.273405718134         3.4660377257511         88.966364421038         3.4660377257511         88.966364421038    
     189.00000000000        0.81834328569117         86.276564914526         3.4852012639168         88.970919806087         3.4852012639168         88.970919806087    
     190.00000000000        0.82265256952756         86.279619878069         3.5043767999650         88.975421864054         3.5043767999650         88.975421864054    
     191.00000000000        0.82696171578512         86.282572943358         3.5235644072608         88.979872044508         3.5235644072608         88.979872044508    
     192.00000000000        0.83127071985147         86.285425230070         3.5427641549867         88.984270148226         3.5427641549867         88.984270148226    
     193.00000000000        0.83557958611390         86.288179133003         3.5619761173192         88.988617866873         3.5619761173192         88.988617866873    
     194.00000000000        0.83988831123999         86.290835856665         3.5812003643138         88.992915100993         3.5812003643138         88.992915100993    
     195.00000000000        0.84419689782785         86.293397444745         3.6004369694648         88.997163088309         3.6004369694648         88.997163088309    
     196.00000000000        0.84850535049995         86.295866187308         3.6196860075339         89.001363538026         3.6196860075339         89.001363538026    
     197.00000000000        0.85281366338780         86.298242844112         3.6389475476543         89.005515827984         3.6389475476543         89.005515827984    
     198.00000000000        0.85712183619040         86.300528978347         3.6582216624294         89.009620740146         3.6582216624294         89.009620740146    
     199.00000000000        0.86142987228437         86.302726545578         3.6775084261371         89.013679409850         3.6775084261371         89.013679409850    
     200.00000000000        0.86573777183546         86.304837059199         3.6968079116954         89.017692482369         3.6968079116954         89.017692482369    
     201.00000000000        0.87004553908990         86.306862490428         3.7161201940378         89.021661186596         3.7161201940378         89.021661186596    
     202.00000000000        0.87435316760450         86.308803438493         3.7354453430559         89.025584932971         3.7354453430559         89.025584932971    
     203.00000000000        0.87866066039515         86.310661752781         3.7547834339009         89.029465141488         3.7547834339009         89.029465141488    
     204.00000000000        0.88296802075903         86.312439123540         3.7741345411190         89.033302544585         3.7741345411190         89.033302544585    
     205.00000000000        0.88727524571604         86.314136564589         3.7934987371808         89.037097387895         3.7934987371808         89.037097387895    
     206.00000000000        0.89158233984098         86.315755891158         3.8128760977033         89.040850739596         3.8128760977033         89.040850739596    
     207.00000000000        0.89588930116561         86.317298163772         3.8322666958698         89.044562914479         3.8322666958698         89.044562914479    
     208.00000000000        0.90019613055511         86.318764702172         3.8516706058651         89.048234381875         3.8516706058651         89.048234381875    
     209.00000000000        0.90450282440772         86.320156353056         3.8710879005743         89.051865245538         3.8710879005743         89.051865245538    
     210.00000000000        0.90880939167665         86.321475299091         3.8905186581377         89.055457129090         3.8905186581377         89.055457129090    
     211.00000000000        0.91311582816634         86.322722249403         3.9099629513367         89.059009969849         3.9099629513367         89.059009969849    
     212.00000000000        0.91742213914675         86.323898905750         3.9294208570717         89.062524834076         3.9294208570717         89.062524834076    
     213.00000000000        0.92172831761981         86.325005654151         3.9488924473313         89.066001324449         3.9488924473313         89.066001324449    
     214.00000000000        0.92603437301362         86.326044550270         3.9683778008942         89.069440884400         3.9683778008942         89.069440884400    
     215.00000000000        0.93034030228693         86.327016392656         3.9878769919126         89.072843770177         3.9878769919126         89.072843770177    
     216.00000000000        0.93464610515518         86.327922177858         4.0073900955802         89.076210222272         4.0073900955802         89.076210222272    
     217.00000000000        0.93895178227847         86.328762963858         4.0269171874816         89.079540532347         4.0269171874816         89.079540532347    
     218.00000000000        0.94325734278916         86.329540749546         4.0464583473057         89.082836526407         4.0464583473057         89.082836526407    
     219.00000000000        0.94756277513009         86.330255250572         4.0660136459036         89.086096696856         4.0660136459036         89.086096696856    
     220.00000000000        0.95186809188472         86.330908824919         4.0855831649370         89.089323559045         4.0855831649370         89.089323559045    
     221.00000000000        0.95617328394730         86.331501380815         4.1051669764075         89.092515748648         4.1051669764075         89.092515748648    
     222.00000000000        0.96047835371192         86.332034091595         4.1247651576951         89.095673916843         4.1247651576951         89.095673916843    
     223.00000000000        0.96478331344409         86.332509091363         4.1443777903703         89.098800090786         4.1443777903703         89.098800090786    
     224.00000000000        0.96908815232608         86.332926195092         4.1640049469538         89.101893190169         4.1640049469538         89.101893190169    
     225.00000000000        0.97339287802015         86.333287010538         4.1836467072859         89.104954467953         4.1836467072859         89.104954467953    
     226.00000000000        0.97769748692778         86.333592013330         4.2033031470117         89.107983659169         4.2033031470117         89.107983659169    
     227.00000000000        0.98200198352040         86.333842466712         4.2229743451191         89.110981638248         4.2229743451191         89.110981638248    
     228.00000000000        0.98630636566891         86.334038983824         4.2426603783553         89.113948426422         4.2426603783553         89.113948426422    
     229.00000000000        0.99061064512597         86.334183365750         4.2623613284202         89.116885382881         4.2623613284202         89.116885382881    
     230.00000000000        0.99491481280619         86.334275677682         4.2820772703197         89.119792241578         4.2820772703197         89.119792241578    
     231.00000000000        0.99921886767118         86.334316474042         4.3018082811288         89.122668596600         4.3018082811288         89.122668596600    
     232.00000000000         1.0035228192645         86.334307392245         4.3215544427302         89.125515953467         4.3215544427302         89.125515953467    
     233.00000000000         1.0078266714186         86.334249501059         4.3413158350665         89.128335056083         4.3413158350665         89.128335056083    
     234.00000000000         1.0121304156982         86.334142728011         4.3610925332793         89.131124947505         4.3610925332793         89.131124947505    
     235.00000000000         1.0164340544248         86.333987969343         4.3808846169945         89.133886057921         4.3808846169945         89.133886057921    
     236.00000000000         1.0207375940627         86.333786500646         4.4006921677272         89.136619508523         4.4006921677272         89.136619508523    
     237.00000000000         1.0250410313297         86.333538716745         4.4205152633218         89.139325118752         4.4205152633218         89.139325118752    
     238.00000000000         1.0293443769134         86.333246117953         4.4403539868608         89.142004049082         4.4403539868608         89.142004049082    
     239.00000000000         1.0336476284931         86.332909208626         4.4602084172335         89.144656527354         4.4602084172335         89.144656527354    
     240.00000000000         1.0379507786890         86.332527922697         4.4800786311907         89.147281525780         4.4800786311907         89.147281525780    
     241.00000000000         1.0422538412107         86.332104016611         4.4999647135631         89.149880790184         4.4999647135631         89.149880790184    
     242.00000000000         1.0465568084871         86.331637462793         4.5198667416818         89.152453596509         4.5198667416818         89.152453596509    
     243.00000000000         1.0508596876828         86.331129527999         4.5397847990003         89.155001350345         4.5397847990003         89.155001350345    
     244.00000000000         1.0551624852463         86.330581160523         4.5597189674202         89.157524252299         4.5597189674202         89.157524252299    
     245.00000000000         1.0594651849433         86.329991658741         4.5796693222672         89.160020815163         4.5796693222672         89.160020815163    
     246.00000000000         1.0637678125766         86.329363648011         4.5996359535043         89.162494123451         4.5996359535043         89.162494123451    
     247.00000000000         1.0680703455883         86.328695844846         4.6196189342460         89.164941618907         4.6196189342460         89.164941618907    
     248.00000000000         1.0723728079158         86.327990702686         4.6396183543479         89.167366299730         4.6396183543479         89.167366299730    
     249.00000000000         1.0766751809638         86.327247200976         4.6596342884684         89.169765805433         4.6596342884684         89.169765805433    
     250.00000000000         1.0809774907031         86.326467961352         4.6796668278340         89.172143662568         4.6796668278340         89.172143662568    
     251.00000000000         1.0852797025409         86.325650659252         4.6997160416527         89.174495327599         4.6997160416527         89.174495327599    
     252.00000000000         1.0895818587571         86.324799108672         4.7197820271445         89.176826090609         4.7197820271445         89.176826090609    
